1923.29	16.90	2139.87
1923.37	16.90	2048.91
1923.46	17.00	1969.51
1923.54	17.20	1891.40
1923.62	17.10	1922.20
1923.71	17.20	1933.14
1923.79	17.30	1904.02
1923.87	17.30	1971.36
1923.96	17.30	2048.64
1924.04	17.30	2126.34
1924.12	17.20	2159.16
1924.21	17.10	2141.08
1924.29	17.00	2115.23
1924.37	17.00	2118.93
1924.46	17.00	2170.22
1924.54	17.10	2268.81
1924.62	17.00	2371.95
1924.71	17.10	2346.82
1924.79	17.20	2314.40
1924.87	17.20	2455.26
1924.96	17.30	2584.35
1925.04	17.30	2702.93
1925.12	17.20	2753.73
1925.21	17.30	2677.99
1925.29	17.20	2677.29
1925.37	17.30	2759.58
1925.46	17.50	2789.21
1925.54	17.70	2846.62
1925.62	17.70	2897.56
1925.71	17.70	2977.13
1925.79	17.70	3088.18
1925.87	18.00	3143.88
1925.96	17.90	3225.91
1926.04	17.90	3288.21
1926.12	17.90	3306.73
1926.21	17.80	3113.21
1926.29	17.90	3023.08
1926.37	17.80	3075.32
1926.46	17.70	3254.21
1926.54	17.50	3444.80
1926.62	17.40	3616.96
1926.71	17.50	3666.36
1926.79	17.60	3578.82
1926.87	17.70	3620.61
1926.96	17.70	3718.74
1927.04	17.50	3752.33
1927.12	17.40	3863.63
1927.21	17.30	3962.54
1927.29	17.30	4076.73
1927.37	17.40	4210.27
1927.46	17.60	4233.45
1927.54	17.30	4420.07
1927.62	17.20	4700.46
1927.71	17.30	4956.81
1927.79	17.40	4871.02
1927.87	17.30	5029.47
1927.96	17.30	5166.32
1928.04	17.30	5206.18
1928.12	17.10	5223.59
1928.21	17.10	5523.92
1928.29	17.10	5892.10
1928.37	17.20	6059.23
1928.46	17.10	5816.59
1928.54	17.10	5880.22
1928.62	17.10	6091.56
1928.71	17.30	6465.31
1928.79	17.20	6656.40
1928.87	17.20	7127.98
1928.96	17.10	7219.67
1929.04	17.10	7775.31
1929.12	17.10	7838.65
1929.21	17.00	8046.72
1929.29	16.90	8070.20
1929.37	17.00	8167.12
1929.46	17.10	8298.40
1929.54	17.30	8957.37
1929.62	17.30	9491.25
1929.71	17.30	9894.34
1929.79	17.30	8873.03
1929.87	17.30	6549.37
1929.96	17.20	6875.80
1930.04	17.10	7042.34
1930.12	17.00	7553.94
1930.21	16.90	7911.88
1930.29	17.00	8391.38
1930.37	16.90	7964.00
1930.46	16.80	7228.76
1930.54	16.60	7187.11
1930.62	16.50	7165.92
1930.71	16.60	7147.23
1930.79	16.50	6229.11
1930.87	16.40	5840.98
1930.96	16.10	5581.69
1931.04	15.90	5852.52
1931.12	15.70	6409.05
1931.21	15.60	6603.26
1931.29	15.50	6042.02
1931.37	15.30	5559.88
1931.46	15.10	5482.17
1931.54	15.10	5693.19
1931.62	15.10	5551.27
1931.71	15.00	4784.88
1931.79	14.90	4202.37
1931.87	14.70	4346.58
1931.96	14.60	3583.78
1932.04	14.30	3626.93
1932.12	14.10	3675.67
1932.21	14.00	3743.16
